path,bb_x1,bb_y1,bb_x2,bb_y2,width,height,cara_cubierta
6386.jpg,265.07434,233.20609,836.2239,957.2637,1024,1024,1
6387.jpg,234.12106,137.98428,807.4315,987.99817,1024,1024,1
6388.jpg,223.80835,152.37613,888.9155,976.63855,1024,1024,1
6389.jpg,252.27255,138.4589,863.6371,997.2057,1024,1024,1
639.jpg,255.66068,162.52823,787.8523,991.79333,1024,1024,1
6390.jpg,116.57263,173.88406,722.9066,1018.98047,1024,1024,1
6391.jpg,180.10623,124.35538,805.5077,1021.15076,1024,1024,1
6392.jpg,280.90164,145.98062,908.5077,980.3319,1024,1024,1
6393.jpg,251.95624,201.44296,819.79425,941.7024,1024,1024,1
6394.jpg,217.64621,247.96817,787.4717,927.25696,1024,1024,1
6395.jpg,277.3603,135.77188,940.9234,961.1996,1024,1024,1
6396.jpg,242.14853,82.272705,858.5344,1018.5585,1024,1024,1
6397.jpg,160.49597,123.910065,767.5219,971.0665,1024,1024,1
6398.jpg,299.76645,102.51965,907.994,989.19507,1024,1024,1
6399.jpg,199.35004,196.67932,788.3137,958.5265,1024,1024,1
64.jpg,225.07745,122.38034,763.2974,938.7036,1024,1024,1
640.jpg,282.16486,118.17114,883.3818,968.0022,1024,1024,1
6400.jpg,270.63525,99.80551,758.6273,974.7915,1024,1024,1
6401.jpg,215.40222,229.72073,747.49835,979.4282,1024,1024,1
6402.jpg,257.37436,104.41913,850.5288,963.76483,1024,1024,1
6403.jpg,91.81296,161.9025,674.7123,967.6643,1024,1024,1
6404.jpg,330.4832,210.03986,707.3882,940.634,1024,1024,1
6405.jpg,262.453,165.69177,772.574,1006.5482,1024,1024,1
6406.jpg,279.17242,92.139496,795.9974,983.77686,1024,1024,1
6407.jpg,117.91519,245.35077,692.64,931.1036,1024,1024,1
6408.jpg,261.0365,133.88965,796.29285,983.26184,1024,1024,1
6409.jpg,278.40668,103.16736,822.16254,1004.4409,1024,1024,1
641.jpg,277.4928,157.13239,808.3823,975.4025,1024,1024,1
6410.jpg,200.96075,140.91556,821.6443,985.29724,1024,1024,1
6411.jpg,225.62662,145.76248,841.9955,998.7053,1024,1024,1
6412.jpg,273.16092,209.02695,809.7532,944.1185,1024,1024,1
6413.jpg,203.70978,258.73975,758.4104,894.4512,1024,1024,1
6414.jpg,221.95157,158.41232,817.1632,984.7267,1024,1024,1
6415.jpg,252.14532,77.07889,770.11365,919.4055,1024,1024,1
6416.jpg,257.95456,149.59604,808.8478,984.5112,1024,1024,1
6417.jpg,235.91565,188.9732,792.2291,985.7609,1024,1024,1
6418.jpg,256.98065,168.81363,748.6771,959.8712,1024,1024,1
6419.jpg,277.55792,168.88666,825.6053,974.0446,1024,1024,1
642.jpg,222.36768,173.13629,798.5123,984.0844,1024,1024,1
6420.jpg,270.4047,132.40018,761.7001,920.5508,1024,1024,1
6421.jpg,217.47482,104.42651,780.0773,966.14246,1024,1024,1
6422.jpg,216.33054,74.80203,870.73254,1005.1492,1024,1024,1
6423.jpg,274.86377,193.6016,753.23,944.3225,1024,1024,1
6424.jpg,231.26273,122.9595,782.14294,946.7694,1024,1024,1
6425.jpg,213.3689,292.25375,825.6655,858.964,1024,1024,1
6426.jpg,275.74286,257.6532,749.37616,865.19165,1024,1024,1
6427.jpg,150.26099,82.18506,726.60583,903.98145,1024,1024,1
6428.jpg,209.24005,114.89554,776.01556,970.68384,1024,1024,1
6429.jpg,239.79065,150.2208,791.61084,963.78064,1024,1024,1
643.jpg,260.56262,40.757538,804.57935,991.03796,1024,1024,1
6430.jpg,232.68695,49.870056,831.9737,999.8775,1024,1024,1
6431.jpg,227.93091,132.18411,767.7542,1002.25903,1024,1024,1
6432.jpg,264.49725,123.46121,821.9594,968.4629,1024,1024,1
6433.jpg,159.63962,154.53217,747.0043,948.4373,1024,1024,1
6434.jpg,195.86438,151.0802,763.8657,959.3213,1024,1024,1
6435.jpg,240.62686,174.25381,781.8097,995.53674,1024,1024,1
6436.jpg,286.2043,177.86786,877.9647,977.2153,1024,1024,1
6437.jpg,264.13168,294.60715,835.0399,949.97,1024,1024,1
6439.jpg,252.07947,180.0593,849.3772,937.35706,1024,1024,1
644.jpg,256.3921,138.61774,757.3563,974.55194,1024,1024,1
6440.jpg,262.59717,118.41028,827.01575,982.74817,1024,1024,1
6441.jpg,189.69492,64.26703,765.3959,1012.0859,1024,1024,1
6442.jpg,236.89264,138.55118,765.154,959.15906,1024,1024,1
6443.jpg,174.81592,11.702118,800.34296,1006.6448,1024,1024,1
6444.jpg,255.11005,179.36746,812.9815,910.94666,1024,1024,1
6445.jpg,214.95364,178.64578,748.08545,956.1758,1024,1024,1
6446.jpg,242.30759,153.2374,829.5625,984.93677,1024,1024,1
6447.jpg,264.0144,150.16852,834.12354,926.4417,1024,1024,1
6448.jpg,253.88232,27.739777,865.51294,1027.621,1024,1024,1
6449.jpg,303.3355,268.45505,748.3459,915.1992,1024,1024,1
645.jpg,169.13762,59.64908,647.4686,899.18933,1024,1024,1
6450.jpg,224.30246,100.83862,785.62634,991.7366,1024,1024,1
6451.jpg,182.12143,193.22928,738.1981,949.6293,1024,1024,1
6452.jpg,218.26932,172.83997,800.11694,1013.90295,1024,1024,1
6453.jpg,194.39081,150.98282,869.0798,1015.5143,1024,1024,1
6454.jpg,187.67917,22.729645,855.77783,1038.3698,1024,1024,1
6455.jpg,219.66699,168.75052,804.8037,956.90173,1024,1024,1
6456.jpg,270.88724,174.46774,863.2145,904.34375,1024,1024,1
6457.jpg,173.6127,134.82791,745.46704,925.808,1024,1024,1
6458.jpg,164.41656,88.20764,793.751,918.40454,1024,1024,1
6459.jpg,249.92303,131.40463,803.75665,960.8894,1024,1024,1
646.jpg,294.06793,157.59067,878.9262,967.3124,1024,1024,1
6460.jpg,255.24991,97.92059,821.569,1007.06854,1024,1024,1
6461.jpg,325.2858,180.63467,853.6527,946.81226,1024,1024,1
6462.jpg,252.51572,102.509705,799.84766,998.94293,1024,1024,1
6463.jpg,306.5395,120.92911,798.8239,977.07983,1024,1024,1
6464.jpg,236.52612,180.6243,760.5696,946.7246,1024,1024,1
6465.jpg,192.3013,176.56033,748.08704,906.62646,1024,1024,1
6466.jpg,247.20456,94.40567,797.94275,962.8358,1024,1024,1
6467.jpg,196.26886,150.55219,752.37646,965.3791,1024,1024,1
6468.jpg,343.28986,102.34277,803.8427,951.0045,1024,1024,1
6469.jpg,322.26297,204.00269,769.1747,910.54724,1024,1024,1
647.jpg,271.13867,167.40228,794.70557,882.1849,1024,1024,1
6470.jpg,215.13492,81.949036,824.32446,995.66486,1024,1024,1
6471.jpg,71.735565,137.7565,708.7455,980.87024,1024,1024,1
6472.jpg,282.76804,106.806244,843.791,1025.9026,1024,1024,1
6473.jpg,254.40588,159.90573,794.43604,898.4713,1024,1024,1
6474.jpg,19.38086,152.41327,821.6788,956.00433,1024,1024,1
6475.jpg,267.44574,119.3569,867.1313,979.68225,1024,1024,1
6476.jpg,198.70401,105.17432,811.9291,940.53284,1024,1024,1
6477.jpg,181.28058,97.07663,752.73883,940.79407,1024,1024,1
6478.jpg,256.33823,85.14429,863.34106,967.6727,1024,1024,1
6479.jpg,237.90286,123.34204,851.614,1001.3323,1024,1024,1
648.jpg,251.97202,164.85126,811.34155,984.9489,1024,1024,1
6480.jpg,231.49017,188.34647,753.462,941.46533,1024,1024,1
6481.jpg,225.66745,152.82788,809.09937,953.7665,1024,1024,1
6482.jpg,237.06445,169.8822,760.45935,986.8496,1024,1024,1
6483.jpg,189.70242,167.30728,818.0657,961.1576,1024,1024,1
6484.jpg,301.19888,66.671875,946.0846,1020.4956,1024,1024,1
6485.jpg,233.64938,158.33939,792.5182,960.01074,1024,1024,1
6486.jpg,308.75015,152.33777,895.90137,986.32605,1024,1024,1
6487.jpg,112.81589,190.43768,767.6742,989.62616,1024,1024,1
6488.jpg,248.39682,99.53082,787.98914,990.4299,1024,1024,1
6489.jpg,189.00076,223.4267,832.63306,909.9926,1024,1024,1
649.jpg,207.16095,175.815,771.26416,968.43475,1024,1024,1
6490.jpg,264.96744,140.02979,817.5841,976.62305,1024,1024,1
6491.jpg,244.75986,89.18103,828.68494,1010.65186,1024,1024,1
6492.jpg,214.05768,105.2749,854.4903,1012.7384,1024,1024,1
6493.jpg,223.10449,25.584381,773.7914,954.3053,1024,1024,1
6494.jpg,259.34476,165.40793,782.7627,962.22363,1024,1024,1
6495.jpg,198.20258,113.00015,753.2287,968.1328,1024,1024,1
6496.jpg,139.13861,191.2738,731.11993,945.4685,1024,1024,1
6497.jpg,153.19006,164.2572,717.2953,949.98914,1024,1024,1
6498.jpg,154.36331,179.66489,718.3563,967.8716,1024,1024,1
6499.jpg,230.08356,176.74985,718.0277,953.0498,1024,1024,1
65.jpg,257.57748,234.65842,799.32825,922.3113,1024,1024,1
650.jpg,258.00497,187.51883,772.7826,938.9585,1024,1024,1
6500.jpg,220.5654,134.66861,807.08813,958.67615,1024,1024,1
6501.jpg,273.2913,184.59967,762.15686,929.33954,1024,1024,1
6502.jpg,243.42441,163.53738,794.72217,952.5221,1024,1024,1
6503.jpg,190.49606,77.73657,793.7263,1036.5051,1024,1024,1
6504.jpg,248.72592,115.208984,976.7671,983.6842,1024,1024,1
6505.jpg,224.45175,131.95642,819.43274,977.88477,1024,1024,1
6506.jpg,248.51498,142.20914,796.50916,937.67834,1024,1024,1
6507.jpg,240.1391,129.54163,757.94684,969.05835,1024,1024,1
6508.jpg,255.36261,105.07602,812.3045,970.77686,1024,1024,1
6509.jpg,288.26538,164.71567,801.527,938.2219,1024,1024,1
651.jpg,208.4173,183.36496,763.67944,895.0421,1024,1024,1
6510.jpg,223.12964,150.65332,791.7069,904.95557,1024,1024,1
6511.jpg,204.56458,126.25879,686.41077,876.0785,1024,1024,1
6512.jpg,290.11176,114.98599,698.16376,998.7855,1024,1024,1
6513.jpg,257.3189,232.71762,754.18365,960.3772,1024,1024,1
6514.jpg,243.95627,219.8424,802.79407,896.2527,1024,1024,1
6515.jpg,253.5203,137.01321,819.9968,985.20935,1024,1024,1
6516.jpg,237.78894,139.21075,761.2214,928.4014,1024,1024,1
6517.jpg,228.72601,167.51312,808.66095,964.4715,1024,1024,1
6518.jpg,215.07062,127.22058,942.11456,989.9227,1024,1024,1
6519.jpg,241.49448,181.35571,804.89307,946.14966,1024,1024,1
652.jpg,236.18948,202.892,764.3706,946.4198,1024,1024,1
6520.jpg,227.89618,113.86258,809.4947,973.6228,1024,1024,1
6521.jpg,294.41855,128.02963,889.6559,950.8655,1024,1024,1
6522.jpg,268.43723,249.07431,788.34143,930.0637,1024,1024,1
6523.jpg,263.8197,142.2739,774.37317,990.6566,1024,1024,1
6524.jpg,280.62827,99.171295,818.2416,969.5934,1024,1024,1
6525.jpg,251.61484,168.58163,794.7367,984.17175,1024,1024,1
6526.jpg,237.61755,243.90222,778.022,917.4933,1024,1024,1
6527.jpg,206.68939,202.69565,806.46564,926.9512,1024,1024,1
6528.jpg,212.78168,177.8406,748.3844,1004.76953,1024,1024,1
6529.jpg,250.80472,138.77481,812.39197,978.7909,1024,1024,1
653.jpg,273.91382,178.3937,827.01794,908.5133,1024,1024,1
6530.jpg,250.53983,152.95078,782.3429,979.80115,1024,1024,1
6531.jpg,245.83511,137.41559,815.3717,977.8088,1024,1024,1
6532.jpg,258.8969,234.84158,764.0504,949.05273,1024,1024,1
6533.jpg,197.3479,158.90695,702.2683,941.6752,1024,1024,1
6534.jpg,256.93076,155.33722,820.5746,892.8453,1024,1024,1
6535.jpg,272.99606,110.13245,874.6437,966.2698,1024,1024,1
6536.jpg,187.52301,149.07428,837.0146,977.5279,1024,1024,1
6537.jpg,165.0278,29.332855,831.28625,836.11255,1024,1024,1
6538.jpg,249.95058,137.28793,755.575,961.75354,1024,1024,1
6539.jpg,195.19199,183.62704,793.5908,932.3157,1024,1024,1
654.jpg,273.62378,167.58597,780.04126,992.01294,1024,1024,1
6540.jpg,239.14334,166.59076,827.984,927.1352,1024,1024,1
6541.jpg,266.89288,198.7803,757.6586,949.04297,1024,1024,1
6542.jpg,237.09393,163.0221,819.35626,965.1831,1024,1024,1
6543.jpg,141.47818,150.16281,792.4225,894.18555,1024,1024,1
6544.jpg,288.38794,140.60397,854.8059,975.8175,1024,1024,1
6545.jpg,317.8859,89.84717,975.4519,939.7208,1024,1024,1
6546.jpg,201.72406,211.85709,786.0931,962.772,1024,1024,1
6547.jpg,177.3825,186.83289,733.3529,984.78845,1024,1024,1
6548.jpg,257.393,105.734985,772.65765,964.8058,1024,1024,1
6549.jpg,285.03098,77.22745,903.7068,971.81775,1024,1024,1
655.jpg,274.40866,174.51758,795.2554,969.25415,1024,1024,1
6550.jpg,222.32962,104.41321,775.4635,984.1041,1024,1024,1
6551.jpg,201.31268,68.431274,836.54047,913.8925,1024,1024,1
6552.jpg,183.35623,177.50772,794.9801,973.6522,1024,1024,1
6553.jpg,346.38538,240.77097,851.3607,962.8353,1024,1024,1
6554.jpg,180.22034,200.39136,759.65125,938.8108,1024,1024,1
6555.jpg,247.59879,180.25372,815.26843,1016.96027,1024,1024,1
6556.jpg,247.75632,167.66205,810.65564,976.51276,1024,1024,1
6557.jpg,147.11285,148.56229,819.4212,902.36,1024,1024,1
6558.jpg,213.38992,179.8534,850.26697,951.7904,1024,1024,1
6559.jpg,239.4442,97.105835,745.02594,934.4569,1024,1024,1
656.jpg,225.15656,175.34564,776.35394,949.3963,1024,1024,1
6560.jpg,243.60822,144.51822,759.5877,979.76306,1024,1024,1
6561.jpg,246.47333,276.93106,769.6638,925.4005,1024,1024,1
6562.jpg,234.38351,146.80994,784.8949,960.33606,1024,1024,1
6563.jpg,256.89984,191.97083,773.3045,988.24756,1024,1024,1
6564.jpg,163.7771,241.37143,747.4199,950.3115,1024,1024,1
6565.jpg,281.7691,153.90549,740.0604,975.9088,1024,1024,1
6566.jpg,372.19238,168.20471,813.0526,970.3275,1024,1024,1
6567.jpg,146.40308,116.45499,790.52246,889.5382,1024,1024,1
6568.jpg,165.10864,27.970764,689.1089,890.9221,1024,1024,1
6569.jpg,227.42041,275.5756,883.3032,900.92957,1024,1024,1
657.jpg,207.52127,171.82767,774.98254,977.87305,1024,1024,1
6570.jpg,279.00668,103.14273,834.04285,1028.6237,1024,1024,1
6571.jpg,202.43106,-3.6402893,792.8085,1013.37036,1024,1024,1
6572.jpg,228.16385,189.54965,873.7196,954.88293,1024,1024,1
6573.jpg,286.0599,37.341644,868.5176,1012.32825,1024,1024,1
6574.jpg,267.02707,180.35764,797.6168,956.0619,1024,1024,1
6575.jpg,219.07993,149.2114,759.36145,946.16296,1024,1024,1
6576.jpg,271.58807,80.71942,751.2618,984.98956,1024,1024,1
6577.jpg,216.5452,239.34338,814.0322,968.31067,1024,1024,1
6578.jpg,221.16245,190.68243,774.92737,967.3084,1024,1024,1
6579.jpg,190.56665,90.56528,850.04443,1001.05176,1024,1024,1
658.jpg,240.56726,281.87933,826.1681,960.7553,1024,1024,1
6580.jpg,286.49188,27.917175,774.1967,919.7123,1024,1024,1
6581.jpg,227.85522,183.49783,827.6489,943.74756,1024,1024,1
6582.jpg,231.97354,207.77603,816.0725,953.65906,1024,1024,1
6583.jpg,205.81631,124.26132,837.5521,982.7947,1024,1024,1
6584.jpg,226.3707,59.572693,776.8174,1037.7578,1024,1024,1
6585.jpg,240.85547,186.10468,789.83984,935.43744,1024,1024,1
6586.jpg,269.43396,139.8677,774.82166,960.48425,1024,1024,1
6587.jpg,252.98807,138.9039,795.8247,945.64307,1024,1024,1
6588.jpg,334.7718,197.01071,844.95404,883.1708,1024,1024,1
6589.jpg,140.38773,159.30154,702.5105,939.69604,1024,1024,1
659.jpg,172.5408,114.1254,775.26514,995.0354,1024,1024,1
6590.jpg,258.20465,172.78171,769.3012,961.4098,1024,1024,1
6591.jpg,214.2349,218.00797,764.59985,943.1089,1024,1024,1
6592.jpg,271.40005,131.55109,926.718,954.4921,1024,1024,1
6593.jpg,223.2171,136.9802,783.26074,929.5265,1024,1024,1
6594.jpg,197.30588,121.79324,811.0542,935.40125,1024,1024,1
6595.jpg,266.42657,155.62756,810.92096,995.0886,1024,1024,1
6596.jpg,249.61423,108.13162,817.5344,971.813,1024,1024,1
6597.jpg,277.19513,173.14072,777.83563,952.23364,1024,1024,1
6598.jpg,341.79214,165.0935,785.3511,710.4919,1024,1024,1
6599.jpg,196.06717,152.67896,791.0054,920.0287,1024,1024,1
66.jpg,257.56696,204.78317,783.91925,909.20276,1024,1024,1
660.jpg,218.10422,78.00455,793.19995,971.0089,1024,1024,1
6600.jpg,269.5068,153.36935,846.01624,945.3534,1024,1024,1
6601.jpg,241.67334,154.7557,776.8444,973.5177,1024,1024,1
6602.jpg,195.18854,106.04636,817.41785,1033.535,1024,1024,1
6603.jpg,300.72662,138.80637,889.90753,946.82996,1024,1024,1
6604.jpg,183.84094,116.33215,729.0092,938.9386,1024,1024,1
6605.jpg,222.01743,87.08176,823.8015,980.3086,1024,1024,1
6606.jpg,323.48898,119.810974,850.2373,991.70953,1024,1024,1
6607.jpg,272.3633,181.69168,753.3268,955.11865,1024,1024,1
6608.jpg,350.24994,83.83801,869.33466,878.80505,1024,1024,1
6609.jpg,284.96014,156.04501,838.17316,963.5891,1024,1024,1
661.jpg,228.75525,153.97232,861.58923,960.849,1024,1024,1
6610.jpg,179.13809,162.51694,876.0465,955.3445,1024,1024,1
6611.jpg,278.78412,56.2247,843.20197,951.864,1024,1024,1
6612.jpg,212.37189,248.61618,676.195,784.3895,1024,1024,1
6613.jpg,235.909,72.64313,757.22833,952.4942,1024,1024,1
6614.jpg,200.39987,179.30533,778.65674,900.6649,1024,1024,1
6615.jpg,199.42383,172.6348,770.30493,933.62134,1024,1024,1
6616.jpg,215.73642,106.697266,796.5382,965.2744,1024,1024,1
6617.jpg,320.92023,157.92078,899.1611,964.9739,1024,1024,1
6618.jpg,258.41174,137.47546,765.565,923.402,1024,1024,1
6619.jpg,234.93753,156.3765,765.33215,950.91614,1024,1024,1
662.jpg,217.7681,96.05725,777.35754,983.0032,1024,1024,1
6620.jpg,174.45676,182.26627,769.1422,944.8955,1024,1024,1
6621.jpg,215.7984,94.49942,847.7989,978.3458,1024,1024,1
6622.jpg,283.6087,85.18021,786.0632,965.31323,1024,1024,1
6623.jpg,246.37845,183.0524,843.45386,981.35974,1024,1024,1
6624.jpg,285.61896,148.34836,917.189,1022.3329,1024,1024,1
6625.jpg,182.39975,140.26187,796.5364,985.0846,1024,1024,1
6626.jpg,329.72015,170.19632,874.6556,961.4258,1024,1024,1
6627.jpg,252.51349,143.54367,909.92,1022.16003,1024,1024,1
6628.jpg,197.58957,162.72467,773.4802,979.1379,1024,1024,1
6629.jpg,360.2066,244.10019,869.07733,921.6681,1024,1024,1
663.jpg,238.1394,185.56229,837.724,983.3799,1024,1024,1
6630.jpg,299.95624,19.958801,924.6983,969.39886,1024,1024,1
6631.jpg,230.16678,83.58438,745.73755,971.3522,1024,1024,1
6632.jpg,266.94037,229.61273,875.137,984.25446,1024,1024,1
6633.jpg,171.19147,176.33487,759.3107,960.657,1024,1024,1
6634.jpg,283.10123,229.49588,801.6195,924.27856,1024,1024,1
6635.jpg,221.9729,117.25543,793.3076,955.55536,1024,1024,1
6636.jpg,205.27426,169.11536,757.8966,935.135,1024,1024,1
6637.jpg,281.03418,143.14093,815.5574,933.91974,1024,1024,1
6638.jpg,144.24588,145.92728,735.1465,976.2739,1024,1024,1
6639.jpg,266.9476,160.82883,827.7937,962.53516,1024,1024,1
664.jpg,212.82156,174.21738,762.22534,980.22876,1024,1024,1
6640.jpg,215.46716,116.01065,795.7108,938.91223,1024,1024,1
6641.jpg,269.37906,46.611664,924.5237,1024.3888,1024,1024,1
6642.jpg,247.85706,167.6976,785.1583,973.0316,1024,1024,1
6643.jpg,232.52829,154.10416,773.52783,956.29626,1024,1024,1
6644.jpg,106.27124,134.0798,761.7518,960.4933,1024,1024,1
6645.jpg,229.58612,152.7038,822.0671,982.65265,1024,1024,1
6646.jpg,234.69666,195.03323,838.7523,967.271,1024,1024,1
6647.jpg,249.20602,225.72,786.656,922.57214,1024,1024,1
6648.jpg,261.47946,268.31998,778.5443,844.2617,1024,1024,1
6649.jpg,284.29358,163.55582,792.13684,947.0807,1024,1024,1
665.jpg,140.12677,75.8457,765.2797,952.9176,1024,1024,1
6650.jpg,295.76044,331.9346,735.9539,912.8463,1024,1024,1
6651.jpg,255.87373,205.34387,752.5967,962.4896,1024,1024,1
6652.jpg,267.187,183.34879,763.61414,999.4945,1024,1024,1
6653.jpg,221.38098,172.08585,757.11523,978.2269,1024,1024,1
6654.jpg,228.0881,310.71768,829.0215,933.83704,1024,1024,1
6655.jpg,245.0094,202.75531,876.0746,980.88837,1024,1024,1
6656.jpg,199.52658,87.19949,784.1371,957.4563,1024,1024,1
6657.jpg,263.87585,43.70929,894.8247,1003.9471,1024,1024,1
6658.jpg,260.82312,212.32755,663.56384,948.35767,1024,1024,1
6659.jpg,208.3909,216.36679,786.00916,900.527,1024,1024,1
666.jpg,225.91132,205.86533,855.46674,974.38403,1024,1024,1
6660.jpg,243.6338,133.67715,695.70807,1007.02625,1024,1024,1
6661.jpg,281.9198,162.07327,855.2335,938.7964,1024,1024,1
6662.jpg,228.0314,111.409515,784.6564,975.41797,1024,1024,1
6663.jpg,273.51807,83.31851,811.8401,889.5521,1024,1024,1
6664.jpg,189.13974,156.54056,760.76086,972.594,1024,1024,1
6665.jpg,38.91153,125.45111,739.1803,943.4937,1024,1024,1
6666.jpg,247.88412,155.60739,771.8446,946.92114,1024,1024,1
6667.jpg,262.34833,168.34866,828.92145,967.0532,1024,1024,1
6668.jpg,226.55856,-0.5270691,793.56494,976.05225,1024,1024,1
6669.jpg,210.44067,209.24796,819.20496,947.8712,1024,1024,1
667.jpg,274.99405,122.82834,845.48254,934.33704,1024,1024,1
6670.jpg,280.02753,138.8642,804.7596,967.9141,1024,1024,1
6671.jpg,270.09183,87.346436,795.06616,983.4105,1024,1024,1
6672.jpg,277.18723,97.79935,799.9031,981.2656,1024,1024,1
6673.jpg,207.29974,176.36423,795.3841,964.42786,1024,1024,1
6674.jpg,361.1895,190.45407,784.93964,932.3906,1024,1024,1
6675.jpg,256.5487,191.69061,764.0498,935.2707,1024,1024,1
6676.jpg,253.76003,189.77731,759.3739,924.45825,1024,1024,1
6677.jpg,120.63739,173.94406,656.5396,954.469,1024,1024,1
6678.jpg,275.63232,143.86447,938.99475,991.2959,1024,1024,1
6679.jpg,205.25217,133.11124,806.173,931.8097,1024,1024,1
668.jpg,257.79214,138.60175,800.54785,959.30975,1024,1024,1
6680.jpg,234.48514,193.93784,783.911,945.6655,1024,1024,1
6681.jpg,257.52448,92.56491,851.4666,988.5665,1024,1024,1
6682.jpg,219.70593,174.75183,811.34155,955.9501,1024,1024,1
6683.jpg,264.92245,156.61786,832.43933,955.62946,1024,1024,1
6684.jpg,219.33817,81.13809,784.18225,991.2937,1024,1024,1
6685.jpg,225.97769,144.80557,765.80505,954.36365,1024,1024,1
6686.jpg,220.14548,175.16437,752.0111,948.8995,1024,1024,1
6687.jpg,250.76068,146.13187,849.6141,990.43726,1024,1024,1
6688.jpg,254.82063,189.07404,763.3412,956.09235,1024,1024,1
6689.jpg,243.26782,146.68024,831.3379,928.03766,1024,1024,1
669.jpg,216.16214,95.075134,879.8036,990.5699,1024,1024,1
6690.jpg,74.12564,115.100586,719.8866,944.3047,1024,1024,1
6691.jpg,155.9541,100.004,765.0963,979.01636,1024,1024,1
6692.jpg,266.0784,179.83572,783.9325,929.81274,1024,1024,1
6693.jpg,205.21918,103.88049,809.3825,971.4967,1024,1024,1
6694.jpg,263.6682,192.0864,822.8097,930.6859,1024,1024,1
6695.jpg,276.65753,43.18927,917.14374,986.7972,1024,1024,1
6696.jpg,183.05225,141.41739,813.1583,944.4911,1024,1024,1
6697.jpg,199.10382,70.41647,913.53107,998.8279,1024,1024,1
6698.jpg,268.4792,25.71222,829.1359,1001.7215,1024,1024,1
6699.jpg,218.6029,102.2092,764.2602,964.9562,1024,1024,1
67.jpg,229.37674,166.39316,774.2018,949.5736,1024,1024,1
670.jpg,89.5954,52.141876,698.36615,883.7937,1024,1024,1
6700.jpg,256.82874,177.79312,807.6887,972.6603,1024,1024,1
6701.jpg,242.11172,226.19067,820.1255,933.2693,1024,1024,1
6702.jpg,291.5271,112.86783,799.0554,964.64197,1024,1024,1
6703.jpg,91.97876,247.66348,731.4074,984.2086,1024,1024,1
6704.jpg,202.2461,229.87628,798.8065,996.8521,1024,1024,1
6705.jpg,352.65033,67.81586,883.9975,964.8145,1024,1024,1
6706.jpg,258.59695,222.1138,808.8812,917.76025,1024,1024,1
6707.jpg,197.5379,291.19913,719.7397,895.2339,1024,1024,1
6708.jpg,196.19366,122.52753,824.17706,943.17255,1024,1024,1
6709.jpg,297.86163,130.18597,864.63007,953.7569,1024,1024,1
671.jpg,232.36398,186.61545,769.4238,947.94666,1024,1024,1
6710.jpg,222.49008,141.76517,779.04846,968.72595,1024,1024,1
6711.jpg,257.39532,225.89883,772.42316,943.22156,1024,1024,1
6712.jpg,110.87726,177.0734,744.9976,950.11365,1024,1024,1
6713.jpg,242.46814,176.75247,777.23566,904.7633,1024,1024,1
6714.jpg,272.33575,122.00766,788.9965,942.3473,1024,1024,1
6715.jpg,246.1474,175.86325,807.5815,994.7728,1024,1024,1
6716.jpg,235.25516,181.02396,819.5287,995.90576,1024,1024,1
6717.jpg,195.27377,179.11926,815.06433,933.55115,1024,1024,1
6718.jpg,264.8206,146.13269,730.4641,974.10974,1024,1024,1
6719.jpg,234.26788,115.87796,828.55914,996.0043,1024,1024,1
672.jpg,216.29233,158.7518,810.6681,964.10706,1024,1024,1
6720.jpg,168.95377,152.89621,728.29626,966.0486,1024,1024,1
6721.jpg,217.90735,145.2143,768.54095,984.58844,1024,1024,1
6722.jpg,198.79797,178.29514,751.9869,917.1875,1024,1024,1
6723.jpg,191.59117,200.4364,690.64246,931.10767,1024,1024,1
6724.jpg,250.99426,75.134125,868.0845,1032.068,1024,1024,1
6725.jpg,239.10701,153.01822,744.9215,938.8324,1024,1024,1
6726.jpg,210.71497,184.59161,774.8177,907.94037,1024,1024,1
6727.jpg,241.69421,88.89163,848.32166,1007.6201,1024,1024,1
6728.jpg,246.37537,137.36264,816.03357,1003.4844,1024,1024,1
6729.jpg,193.04776,104.920105,834.8026,984.5734,1024,1024,1
673.jpg,228.54987,52.591583,821.0485,980.2042,1024,1024,1
6730.jpg,194.1818,121.99844,817.42725,991.77747,1024,1024,1
6731.jpg,257.72516,238.43063,765.44086,932.3314,1024,1024,1
6732.jpg,182.79169,128.32855,776.1916,983.4561,1024,1024,1
6733.jpg,267.23895,203.60416,820.8107,945.589,1024,1024,1
6734.jpg,237.54031,194.46701,759.04517,940.7799,1024,1024,1
6735.jpg,232.20987,183.59558,789.4752,1004.8251,1024,1024,1
6736.jpg,196.12613,117.701324,777.6843,965.8136,1024,1024,1
6737.jpg,267.61926,173.69513,878.59033,944.2979,1024,1024,1
6738.jpg,131.0864,157.08493,755.6964,948.69763,1024,1024,1
6739.jpg,225.06198,104.36972,837.5005,966.1638,1024,1024,1
674.jpg,266.51425,115.08356,800.8639,982.64166,1024,1024,1
6740.jpg,260.8934,134.86783,854.31934,990.65686,1024,1024,1
6741.jpg,206.8162,138.59412,841.80725,997.3192,1024,1024,1
6742.jpg,290.9904,98.790985,841.0919,933.09106,1024,1024,1
6743.jpg,132.91074,90.01599,685.6051,889.9016,1024,1024,1
6744.jpg,173.58371,207.25583,736.615,950.80725,1024,1024,1
6745.jpg,201.23471,325.93292,711.7821,932.62274,1024,1024,1
6746.jpg,338.1333,159.27042,867.53723,957.9547,1024,1024,1
